,order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,discount,sell_price,profit
5265,5266,2023-09-23,First Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10001838,2,0.3,9.7,-0.3000000000000007
5266,5267,2023-09-30,First Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10004039,3,5.1,164.9,14.900000000000006
5267,5268,2022-07-17,First Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Appliances,OFF-AP-10001626,1,0.0,0.0,0.0
5268,5269,2022-07-13,Standard Class,Home Office,United States,Yonkers,New York,10701,East,Technology,Machines,TEC-MA-10003173,4,1.5,48.5,8.5
5269,5270,2022-01-18,Same Day,Consumer,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10000260,4,1.5,28.5,-1.5
5270,5271,2023-11-24,Same Day,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Appliances,OFF-AP-10004487,5,16.4,393.6,33.60000000000002
5271,5272,2022-10-11,Same Day,Corporate,United States,Los Angeles,California,90008,West,Furniture,Furnishings,FUR-FU-10001487,4,0.9,29.1,-0.8999999999999986
5272,5273,2022-03-20,Same Day,Corporate,United States,Los Angeles,California,90008,West,Furniture,Tables,FUR-TA-10001520,7,12.0,388.0,18.0
5273,5274,2023-06-09,First Class,Home Office,United States,Miami,Florida,33142,South,Office Supplies,Binders,OFF-BI-10000145,4,0.0,0.0,0.0
5274,5275,2023-09-12,Second Class,Consumer,United States,Burlington,Vermont,5408,East,Furniture,Chairs,FUR-CH-10000595,3,28.8,691.2,21.200000000000045
5275,5276,2022-11-03,Standard Class,Corporate,United States,Fayetteville,Arkansas,72701,South,Technology,Accessories,TEC-AC-10004469,4,3.2,156.8,6.800000000000011
5276,5277,2023-11-02,Standard Class,Corporate,United States,Fayetteville,Arkansas,72701,South,Technology,Accessories,TEC-AC-10003038,5,2.0,38.0,8.0
5277,5278,2023-10-22,Standard Class,Home Office,United States,Odessa,Texas,79762,Central,Furniture,Chairs,FUR-CH-10004698,6,13.6,326.4,16.399999999999977
5278,5279,2022-04-06,Standard Class,Consumer,United States,Virginia Beach,Virginia,23464,South,Office Supplies,Paper,OFF-PA-10003641,4,3.3,106.7,16.700000000000003
5279,5280,2023-02-13,Standard Class,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Technology,Accessories,TEC-AC-10002134,1,0.3,9.7,-0.3000000000000007
5280,5281,2023-11-04,Standard Class,Consumer,United States,Detroit,Michigan,48234,Central,Office Supplies,Storage,OFF-ST-10001837,2,2.7,87.3,7.299999999999997
5281,5282,2023-05-02,Standard Class,Corporate,United States,Rochester,Minnesota,55901,Central,Furniture,Furnishings,FUR-FU-10001706,2,0.4,9.6,-0.40000000000000036
5282,5283,2022-06-23,Standard Class,Corporate,United States,Rochester,Minnesota,55901,Central,Office Supplies,Paper,OFF-PA-10001970,3,1.2,38.8,-1.2000000000000028
5283,5284,2023-08-27,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10002957,3,1.0,19.0,-1.0
5284,5285,2023-11-26,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Labels,OFF-LA-10002312,3,1.2,38.8,-1.2000000000000028
5285,5286,2022-02-02,First Class,Consumer,United States,Louisville,Colorado,80027,West,Office Supplies,Envelopes,OFF-EN-10002600,9,0.4,19.6,-0.3999999999999986
5286,5287,2023-05-25,First Class,Consumer,United States,Louisville,Colorado,80027,West,Office Supplies,Binders,OFF-BI-10003274,8,0.5,9.5,-0.5
5287,5288,2022-05-29,First Class,Consumer,United States,Louisville,Colorado,80027,West,Furniture,Bookcases,FUR-BO-10004467,3,1.8,88.2,8.200000000000003
5288,5289,2022-12-05,Standard Class,Home Office,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10000675,4,4.8,155.2,5.199999999999989
5289,5290,2023-07-23,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10002259,2,0.8,19.2,-0.8000000000000007
5290,5291,2022-12-22,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Furniture,Chairs,FUR-CH-10004287,5,48.5,921.5,91.5
5291,5292,2022-09-01,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Paper,OFF-PA-10000482,6,3.6,176.4,6.400000000000006
5292,5293,2022-09-05,First Class,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Storage,OFF-ST-10004835,1,0.0,0.0,0.0
5293,5294,2023-05-13,Standard Class,Consumer,United States,Medina,Ohio,44256,East,Furniture,Tables,FUR-TA-10004086,1,2.0,48.0,8.0
5294,5295,2023-01-10,Standard Class,Corporate,United States,Roseville,Minnesota,55113,Central,Office Supplies,Labels,OFF-LA-10000305,8,1.0,49.0,-1.0
5295,5296,2023-07-27,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10000806,2,2.7,87.3,17.299999999999997
5296,5297,2023-09-02,Standard Class,Consumer,United States,Yonkers,New York,10701,East,Furniture,Furnishings,FUR-FU-10004018,1,0.4,9.6,-0.40000000000000036
5297,5298,2022-05-10,Standard Class,Consumer,United States,Yonkers,New York,10701,East,Technology,Phones,TEC-PH-10002660,8,10.8,529.2,69.20000000000005
5298,5299,2023-11-25,First Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Envelopes,OFF-EN-10001509,2,0.0,0.0,0.0
5299,5300,2022-07-02,First Class,Corporate,United States,San Diego,California,92037,West,Office Supplies,Labels,OFF-LA-10003148,3,0.6,19.4,-0.6000000000000014
5300,5301,2022-03-30,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Furniture,Tables,FUR-TA-10002645,10,45.6,2234.4,204.4000000000001
5301,5302,2023-07-26,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Technology,Accessories,TEC-AC-10003033,6,39.6,1940.4,320.4000000000001
5302,5303,2023-09-02,Standard Class,Corporate,United States,Springfield,Virginia,22153,South,Office Supplies,Labels,OFF-LA-10001297,6,3.0,57.0,7.0
5303,5304,2023-06-29,Standard Class,Consumer,United States,Decatur,Illinois,62521,Central,Furniture,Chairs,FUR-CH-10002017,2,1.2,38.8,8.799999999999997
5304,5305,2023-12-24,First Class,Home Office,United States,Garland,Texas,75043,Central,Furniture,Furnishings,FUR-FU-10001546,2,0.2,9.8,-0.1999999999999993
5305,5306,2023-10-16,Standard Class,Corporate,United States,Oceanside,New York,11572,East,Furniture,Furnishings,FUR-FU-10000629,5,2.1,67.9,7.900000000000006
5306,5307,2023-02-16,Standard Class,Corporate,United States,Oceanside,New York,11572,East,Office Supplies,Storage,OFF-ST-10000036,3,9.0,291.0,21.0
5307,5308,2022-03-18,Standard Class,Corporate,United States,Oceanside,New York,11572,East,Technology,Phones,TEC-PH-10002583,2,0.8,39.2,9.200000000000003
5308,5309,2023-02-09,First Class,Consumer,United States,Houston,Texas,77095,Central,Furniture,Chairs,FUR-CH-10003774,3,7.6,182.4,22.400000000000006
5309,5310,2022-03-13,First Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Art,OFF-AR-10003876,5,0.3,9.7,-0.3000000000000007
5310,5311,2023-06-16,First Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10003527,6,61.2,1468.8,48.799999999999955
5311,5312,2023-09-23,Standard Class,Home Office,United States,Greenville,North Carolina,27834,South,Office Supplies,Labels,OFF-LA-10004559,4,0.4,9.6,-0.40000000000000036
5312,5313,2023-08-15,Standard Class,Home Office,United States,Greenville,North Carolina,27834,South,Office Supplies,Supplies,OFF-SU-10002573,2,1.5,28.5,-1.5
5313,5314,2022-02-10,Standard Class,Corporate,United States,San Francisco,California,94110,West,Furniture,Furnishings,FUR-FU-10000222,2,1.2,58.8,8.799999999999997
5314,5315,2023-03-31,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,OFF-EN-10001219,4,1.2,28.8,8.8
5315,5316,2022-11-29,Standard Class,Consumer,United States,Greensboro,North Carolina,27405,South,Furniture,Chairs,FUR-CH-10002304,9,5.7,184.3,14.300000000000011
5316,5317,2023-11-19,First Class,Home Office,United States,Knoxville,Tennessee,37918,South,Furniture,Furnishings,FUR-FU-10002364,2,0.5,9.5,-0.5
5317,5318,2023-05-06,First Class,Home Office,United States,Knoxville,Tennessee,37918,South,Furniture,Furnishings,FUR-FU-10004864,1,0.3,9.7,-0.3000000000000007
5318,5319,2022-03-23,First Class,Home Office,United States,Knoxville,Tennessee,37918,South,Office Supplies,Paper,OFF-PA-10003172,4,0.8,19.2,-0.8000000000000007
5319,5320,2022-06-04,First Class,Home Office,United States,Knoxville,Tennessee,37918,South,Office Supplies,Binders,OFF-BI-10000977,3,0.6,29.4,-0.6000000000000014
5320,5321,2023-09-01,First Class,Home Office,United States,Knoxville,Tennessee,37918,South,Furniture,Tables,FUR-TA-10000198,7,69.3,2240.7,210.69999999999982
5321,5322,2023-07-11,First Class,Home Office,United States,Knoxville,Tennessee,37918,South,Office Supplies,Binders,OFF-BI-10003984,4,0.6,29.4,9.399999999999999
5322,5323,2022-04-20,First Class,Home Office,United States,Knoxville,Tennessee,37918,South,Furniture,Furnishings,FUR-FU-10003691,2,1.0,19.0,-1.0
5323,5324,2022-08-09,Second Class,Consumer,United States,Grand Island,Nebraska,68801,Central,Office Supplies,Paper,OFF-PA-10004082,2,0.6,19.4,-0.6000000000000014
5324,5325,2023-06-06,Standard Class,Consumer,United States,Lakewood,California,90712,West,Office Supplies,Art,OFF-AR-10003723,5,0.8,19.2,-0.8000000000000007
5325,5326,2023-07-18,Standard Class,Consumer,United States,Lakewood,California,90712,West,Furniture,Furnishings,FUR-FU-10004270,6,1.5,28.5,-1.5
5326,5327,2022-03-09,Standard Class,Corporate,United States,Lawrence,Massachusetts,1841,East,Office Supplies,Art,OFF-AR-10003183,2,0.3,9.7,-0.3000000000000007
5327,5328,2023-08-08,Second Class,Consumer,United States,Los Angeles,California,90049,West,Office Supplies,Paper,OFF-PA-10002005,3,0.6,19.4,-0.6000000000000014
5328,5329,2022-03-01,Standard Class,Consumer,United States,Houston,Texas,77036,Central,Technology,Phones,TEC-PH-10000149,2,0.9,29.1,-0.8999999999999986
5329,5330,2023-09-21,Second Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10001524,2,0.6,29.4,-0.6000000000000014
5330,5331,2023-08-21,Standard Class,Consumer,United States,New York City,New York,10011,East,Furniture,Furnishings,FUR-FU-10004748,1,1.2,58.8,8.799999999999997
5331,5332,2023-06-04,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Binders,OFF-BI-10001460,5,1.2,58.8,-1.2000000000000028
5332,5333,2023-01-06,Standard Class,Consumer,United States,New York City,New York,10011,East,Office Supplies,Supplies,OFF-SU-10002503,4,1.0,19.0,-1.0
5333,5334,2023-03-09,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Furniture,Furnishings,FUR-FU-10001731,4,0.5,9.5,-0.5
5334,5335,2023-03-22,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10002160,3,0.8,19.2,-0.8000000000000007
5335,5336,2023-05-03,Standard Class,Consumer,United States,Newark,Delaware,19711,East,Office Supplies,Paper,OFF-PA-10002659,1,0.0,0.0,0.0
5336,5337,2023-01-23,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10001636,4,1.2,28.8,-1.1999999999999993
5337,5338,2022-12-19,Standard Class,Corporate,United States,Scottsdale,Arizona,85254,West,Office Supplies,Paper,OFF-PA-10000062,7,12.4,297.6,7.600000000000023
5338,5339,2023-10-12,Second Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Storage,OFF-ST-10002554,5,12.0,228.0,18.0
5339,5340,2022-06-19,Second Class,Consumer,United States,Oceanside,New York,11572,East,Office Supplies,Envelopes,OFF-EN-10001509,6,0.5,9.5,-0.5
5340,5341,2023-03-23,Second Class,Consumer,United States,Oceanside,New York,11572,East,Technology,Accessories,TEC-AC-10002018,2,0.3,9.7,-0.3000000000000007
5341,5342,2023-12-31,Second Class,Consumer,United States,Oceanside,New York,11572,East,Technology,Accessories,TEC-AC-10002637,5,36.0,864.0,94.0
5342,5343,2022-07-04,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Envelopes,OFF-EN-10001509,1,0.0,0.0,0.0
5343,5344,2023-03-16,Standard Class,Corporate,United States,Dallas,Texas,75220,Central,Technology,Phones,TEC-PH-10004922,5,5.4,264.6,4.600000000000023
5344,5345,2023-08-25,Second Class,Consumer,United States,Rochester,New York,14609,East,Technology,Accessories,TEC-AC-10002550,1,0.6,29.4,-0.6000000000000014
5345,5346,2023-08-26,Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Storage,OFF-ST-10003208,4,14.6,715.4,105.39999999999998
5346,5347,2023-06-25,Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10003981,3,0.4,9.6,-0.40000000000000036
5347,5348,2022-12-09,Second Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Binders,OFF-BI-10001031,2,0.4,9.6,-0.40000000000000036
5348,5349,2023-07-12,Standard Class,Corporate,United States,Woodbury,Minnesota,55125,Central,Office Supplies,Binders,OFF-BI-10003676,3,1.5,28.5,-1.5
5349,5350,2022-07-08,Standard Class,Corporate,United States,Woodbury,Minnesota,55125,Central,Office Supplies,Paper,OFF-PA-10004082,5,0.8,39.2,-0.7999999999999972
5350,5351,2022-11-24,Standard Class,Consumer,United States,Park Ridge,Illinois,60068,Central,Office Supplies,Paper,OFF-PA-10001019,9,4.2,135.8,15.800000000000011
5351,5352,2022-08-09,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Paper,OFF-PA-10004665,4,2.0,38.0,8.0
5352,5353,2023-12-16,Standard Class,Corporate,United States,Dallas,Texas,75217,Central,Technology,Phones,TEC-PH-10002447,2,13.2,316.8,16.80000000000001
5353,5354,2023-09-22,First Class,Corporate,United States,Monroe,Louisiana,71203,South,Office Supplies,Binders,OFF-BI-10000014,8,1.8,88.2,18.200000000000003
5354,5355,2022-11-25,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10002439,6,11.2,268.8,38.80000000000001
5355,5356,2022-06-07,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Paper,OFF-PA-10003063,2,0.5,9.5,-0.5
5356,5357,2022-11-10,Standard Class,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Binders,OFF-BI-10002982,5,1.5,28.5,-1.5
5357,5358,2022-10-01,Standard Class,Consumer,United States,San Francisco,California,94122,West,Technology,Accessories,TEC-AC-10004510,1,0.4,19.6,-0.3999999999999986
5358,5359,2022-03-09,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10000321,2,0.8,19.2,-0.8000000000000007
5359,5360,2023-11-21,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Art,OFF-AR-10004602,2,1.0,49.0,-1.0
5360,5361,2022-01-22,Standard Class,Corporate,United States,Fayetteville,North Carolina,28314,South,Furniture,Bookcases,FUR-BO-10003433,8,4.0,196.0,26.0
5361,5362,2023-09-24,First Class,Corporate,United States,Dallas,Texas,75217,Central,Office Supplies,Storage,OFF-ST-10001496,5,36.0,684.0,64.0
5362,5363,2023-07-13,Standard Class,Consumer,United States,Wichita,Kansas,67212,Central,Furniture,Furnishings,FUR-FU-10000672,6,3.5,66.5,6.5
5363,5364,2022-11-22,Standard Class,Consumer,United States,Wichita,Kansas,67212,Central,Office Supplies,Appliances,OFF-AP-10001293,2,4.0,76.0,-4.0
5364,5365,2023-10-18,Second Class,Corporate,United States,Springfield,Oregon,97477,West,Office Supplies,Appliances,OFF-AP-10000692,4,3.0,57.0,7.0
5365,5366,2023-01-23,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Technology,Phones,TEC-PH-10004539,1,6.0,144.0,14.0
5366,5367,2023-11-14,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Technology,Phones,TEC-PH-10002923,3,4.5,85.5,5.5
5367,5368,2023-03-15,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Labels,OFF-LA-10004689,4,0.4,9.6,-0.40000000000000036
5368,5369,2023-08-05,Standard Class,Consumer,United States,Seattle,Washington,98103,West,Office Supplies,Storage,OFF-ST-10001228,1,1.0,19.0,-1.0
5369,5370,2023-03-11,First Class,Corporate,United States,Akron,Ohio,44312,East,Office Supplies,Paper,OFF-PA-10003302,3,3.6,86.4,6.400000000000006
5370,5371,2023-08-18,Standard Class,Corporate,United States,Oak Park,Michigan,48237,Central,Furniture,Furnishings,FUR-FU-10004665,2,5.4,264.6,24.600000000000023
5371,5372,2022-03-16,Standard Class,Corporate,United States,Oak Park,Michigan,48237,Central,Furniture,Furnishings,FUR-FU-10004188,3,12.4,297.6,37.60000000000002
5372,5373,2023-01-14,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10003177,3,0.6,19.4,-0.6000000000000014
5373,5374,2023-08-17,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Furniture,Tables,FUR-TA-10002607,7,7.0,343.0,53.0
5374,5375,2022-01-13,Standard Class,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Paper,OFF-PA-10001166,2,0.2,9.8,-0.1999999999999993
5375,5376,2022-01-22,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Technology,Accessories,TEC-AC-10004510,6,5.0,95.0,5.0
5376,5377,2023-03-23,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Art,OFF-AR-10004062,3,0.9,29.1,-0.8999999999999986
5377,5378,2023-02-23,First Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Envelopes,OFF-EN-10000056,7,7.0,343.0,33.0
5378,5379,2022-01-21,First Class,Corporate,United States,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,OFF-ST-10001469,4,6.8,163.2,3.1999999999999886
5379,5380,2022-09-08,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,OFF-PA-10000551,3,0.8,19.2,-0.8000000000000007
5380,5381,2023-04-28,Standard Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Machines,TEC-MA-10000423,6,4.4,105.6,5.599999999999994
5381,5382,2023-08-06,Second Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10001870,5,1.2,28.8,-1.1999999999999993
5382,5383,2022-06-18,Second Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Fasteners,OFF-FA-10001843,8,1.0,19.0,-1.0
5383,5384,2023-09-06,Second Class,Corporate,United States,Houston,Texas,77070,Central,Office Supplies,Paper,OFF-PA-10002036,2,0.3,9.7,-0.3000000000000007
